tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question,has_emoji
stephon!  wish bill hader never left.  #SNL,0,,,,,,,,False
dabbing is a gateway drug,0,,,,,,,,False
i expected there to be much more spaghetti at this point in my life,0,,,,,,,,False
"when i die
show no pity
bury my body in party city",0,,,,,,,,False
"I've started an etsy shop selling handmade clay earrings, scrunchies + soy wax melts! If you want to #shopsmall this xmas follow https://t.co/xE61WGtOiw + https://t.co/skxXufeyx0  We have zero single use plastic packaging AND I'm looking to work with bloggers! #bloggersrequired https://t.co/T45vwzKebD",0,,,,,,,,False
my marketing prof has One Dance on repeat rn…it’s like playing to the whole lecture hall,0,,,,,,,,False
my boss just put me on payroll????? *pauses unpaid intern by mr. burnham*,0,,,,,,,,False
all i do is kiss my kitty on the forehead and tell her how much i love her,0,,,,,,,,False
I applied to 2 different apartments today. I MOVE ACROSS THE COUNTRY IN 2 MONTHS! Wow. Dreams do come true.,0,,,,,,,,False
You know it's March madness when my Twitter feed is just @littlechov ranting about the current game.,0,,,,,,,,False
For my math exam I have to prove that rectangles do not exist.  HELP,0,,,,,,,,False
Quarentine would be so much better if I had a dog,0,,,,,,,,False
Being able to “like” messages is the worst thing to happen to texting. I just told my mom I wouldn’t be home for dinner and she liked it,0,,,,,,,,False
I need every app to have a night mode,0,,,,,,,,False
#whitepeoplelovesaying “They must not want me to have this” when they can’t open something.,0,,,,,,,,False
How about Trump taking credit for freeing Alice Johnson when we all know it was @KimKardashian that facilitated that. #kkw2022,0,,,,,,,,False
80% of #LittleHouseonthePrairie episodes involve Laura befriending weird old men.,0,,,,,,,,False
"Hit the perfect drunk sweet spot. Doing silly voices and saying stupid stuff to make each other laugh.

Pretty much when I'm at my happiest tbh.",0,,,,,,,,False
Lutalo's back. Now would be a great time to announce his Strictly participation... #bbcolympics #Olympics,0,,,,,,,,False
"Gotta feel for the Swiss, and Sommer in particular. What an amazing fight they showed. Just what you want to see at a major tournament. #Euro2020",0,,,,,,,,False
does anyone have any workout/loose weight tips? i weighed myself for the first time in 6 months and cried and i really need to change this,0,,,,,,,,False
just got a strawberry coconut refresher from @dunkindonuts and it’s so sour i think the milk is expired 🥴,0,,,,,,,,False
People who walk their cats on leashes are not people to be trifled with.,0,,,,,,,,False
Thinking about finally accepting my true self and becomung a poetry dude,0,,,,,,,,False
Went through all the trouble of growing this bone helmet over my meat computer just for it to start hurting itself from the inside,0,,,,,,,,False
bring back theme songs!!!,0,,,,,,,,False
i haven’t thought about the mysterious benedict society in years omg,0,,,,,,,,False
need disney to greenlight percy jackson rn,0,,,,,,,,False
yo where's the cheat for the kendall and kylie app at,0,,,,,,,,False
I feel like I'm the biggest time waster lol,0,,,,,,,,False
I look so fucking good right now why am I not doing anything,0,,,,,,,,False
i don’t think i’ve ever truly brushed my teeth correctly,0,,,,,,,,False
Tensions a bit high in my house tonight because my roommates got in a swordfight in the living room and one hit the other in the face,0,,,,,,,,False
It is midnight. On a Thursday. My roommates decided that right now is probably a really good time to both play French horn in the living room. W H Y,0,,,,,,,,False
we're all just crewmates and our minds are the imposter,0,,,,,,,,False
i got so much done at work today we are all proud of me today ok?? ok???,0,,,,,,,,False
"trying to find a way to convey that im sad in a tweet but in like, a very subtle way that wont make several people text me at once",0,,,,,,,,False
"https://t.co/RahMICqi7v loving this track by the late @Viola_Beach , vibes of Foals and Friendly Fires. Chorus brings so many feels, RIP X",0,,,,,,,,False
Sorry I've not been that active in chat! I have started an actual 9-5 job on top of finishing university! Hope everyone is doing good :D,0,,,,,,,,False
"So much hate on Russia in #Eurovision it's actually hilarious, huge change from previous years. I love the political aspect of this contest",0,,,,,,,,False
Anyone else remember Twix Tops and M&amp;M's Biscuits or is that just me??,0,,,,,,,,False
"My boyfriend does this cute thing where he takes recipes, pre-made foods, drinks, etc. and “doctors” them for me so they taste better. Like all my containers of hummus? Salted, peppered, and a fuck ton of EVOO.",0,,,,,,,,False
"Kings of Leon. Sex on Fire. 

That’s it. That’s the whole tweet.",0,,,,,,,,False
"@LandisDillard @nytimes It depends. Most gas stations are independently owned and operated, so in that case no.",0,,,,,,,,False
"@NicelySpunch @Ayjchan @NateSilver538 Also, invitations to academic conferences are pretty much never viewed as COIs. Neither is having once co-authored a paper with someone who worked at a different place who worked with someone else.",0,,,,,,,,False
"@lolalatigresa @KensiWellington @EricTopol @SciImmunology @ragoninstitute Yeah, majority of colds are rhinoviruses (up to 80%). Then you also have adenoviruses, other enteroviruses, some influenza type viruses, etc, all outside of just coronaviruses. Side note: modified adenovirus vectors are used in some COVID vaccines (Astrozeneca, JnJ, etc)",0,,,,,,,,False
Happy happy happy https://t.co/9W1XIbpL6x,0,,,,,,,,False
Sherlock Sherlock Sherlock Sherlock Sherlock Sherlock,0,,,,,,,,False
I’ve saved so much money not watching beauty guru YouTube,0,,,,,,,,False
So upset about Sean Lock. I’m always watching YouTube compilations of him on Cats does Countdown. One of the funniest comedians out there :(,0,,,,,,,,False
@mstewart_23 Win next three and we're guaranteed second aren't we?,0,,,,,,,,False
"@Reece02_ Congrats. My son would like to do this in a few years time, what were the requirements if you don't mind me asking?",0,,,,,,,,False
"#GhostOfTsushima #PS5Share, #GhostofTsushima https://t.co/Y90ImGF97b",0,,,,,,,,False
"#GhostOfTsushima #PS5Share, #GhostofTsushima https://t.co/N8qZPcKwqy",0,,,,,,,,False
"Feels #PS5Share, #RatchetClankRiftApart https://t.co/nL6MqpotNT",0,,,,,,,,False
just rang 6 of my friends and none of them picked up https://t.co/EtbEo4LqQK,0,,,,,,,,False
i bought this cute ass animal crossing pin from @cosmokii and they sent an extra pin for free 🥺 https://t.co/JJSE4QvP2C,0,,,,,,,,False
days since i’ve had to explain to an american that they are the only country that celebrates thanksgiving: 0,0,,,,,,,,False
Wish I could stop ordering clothes when I have nowhere to wear them :),0,,,,,,,,False
I'm inviting you to join AttaPoll. Get paid to take surveys. Download the app here: https://t.co/rOp5NccK4h,0,,,,,,,,False
"Wait why am I seeing bi/pan lesbian hate again
Did yall learn nothing??",0,,,,,,,,False
"the media really likes the word 'allegedly', i've found.",0,,,,,,,,False
"Introject-heavy systems are really neat, keep trucking on you cool beans",0,,,,,,,,False
do you check ur bank account every other second or are u financially stable?,0,,,,,,,,False
Getting real tired of having to refocus my lazy eye just to make my iPhone Face ID work 🥲,0,,,,,,,,False
"idk who needs to hear this, but you can let yourself cough while smoking weed. If your friends make fun of you for it, they’re just inexperienced &amp; immature. Thanks for coming to my Ted Talk",0,,,,,,,,False
If I could have a superpower I would choose the ability to keep insects at least 10 feet away from me at all times,0,,,,,,,,False
"@GabeInk @Reecee_yt Agreed; I played through the entire mainline metroid series for the first time this summer and Other M wasn't nearly as bad as people say. Certainly far from the best metroid game, but still a good time.",0,,,,,,,,False
@frigamarrymepls @Reecee_yt I wholeheartedly agree. I really only liked the graphics. Nothing beats Luigi's Mansion 1,0,,,,,,,,False
"@theWellRedMage Not generally; if a community really annoys me, it typically stems from the game already being pretty annoying",0,,,,,,,,False
my brain cells when i'm asked to do any math whatsoever https://t.co/Hn5XTP8WJD,0,,,,,,,,False
sry but i would rather die than listen to a single word spoken by man who simps for elon musk,0,,,,,,,,False
u know those days where you just need to stare at a wall for 45 mins,0,,,,,,,,False
"i came to a revelation today and was finally honest with myself about what i want to do with my life, super proud of me right now",0,,,,,,,,False
seeing people post gofundmes simply so they can get their education breaks my heart,0,,,,,,,,False
i hate those people who follow people just so that they’ll follow back and then unfollow them afterwards... how childish are you this is not 6th grade,0,,,,,,,,False
youre telling me i almost went my whole life thinking it was “alterior motive”?,0,,,,,,,,False
"A wise FB friend said today that ""act of terror"" is a misnomer. We defy the terror, moving on and helping those in need. #sotrue",0,,,,,,,,False
"I have so many games, and no time to play them. :( #momproblems",0,,,,,,,,False
"When the fast food cashier says ""come back again!"" and you reply ""you, too!"" #LetsMakeItAwkward",0,,,,,,,,False
"@MarkHendyHR Well done Mark, you’re smashing it!",0,,,,,,,,False
@MarkHendyHR If only... one very tired @CIPD student here!,0,,,,,,,,False
@StarbucksUK is it acceptable for students to study in your stores? what are the general rules? thank you!,0,,,,,,,,False
Happy New Year!,0,,,,,,,,False
i will fully support whoever the democratic nominee is. however. the “bernie bro’s” are some of the most stubborn democrats/progressives out there. seriously just get over yourself. stop bashing candidates who aren’t even in the race anymore.,0,,,,,,,,False
i keep thinking about the time that @becellison17 told me i had a “swiftie phone” idek what that means,0,,,,,,,,False
Stepping off a plane and feeling the sun on my face is exactly what I need around about now.,0,,,,,,,,False
Just made my own pitta chips after whinging at anyone who'd listen that I can't buy them locally. So that's pitta chips and apple crumble in my culinary repertoire. SOMEONE WIFE ME.,0,,,,,,,,False
I yearn to sing like Christy Altomare so badly.,0,,,,,,,,False
Please PLEASE do not flirt with your delivery drivers. Literally the WORST,0,,,,,,,,False
Put myself on a book ban since I've bought over 750 books this year so far.. and I'm already itching whenever I pass a bookshop. I have more than enough to read until I'm 45!,0,,,,,,,,False
Absolutely DISGUSTED with how @carolineflack1 has been treated and now she's gone! You are all to blame behind your fucking keyboards of shame! @MirrorCeleb @TheSun @Daily_Record @LoveIsland #carolineflack #suicide #LoveIsland,0,,,,,,,,False
#LoveIsland been back for one night and I'm already hooked as fuck!!! The twins licking their teeth though.. stop that.,0,,,,,,,,False
been in college for 3 weeks and learned that I've been experiencing the educational form of racism my whole life and that im probably dyslexic,0,,,,,,,,False
can tiktok pls stop trying to tell me i’m about to get into a long term relationship i’m literally on mental health watch rn i don’t have the time for that,0,,,,,,,,False
life was good when i had pfizer boobs,0,,,,,,,,False
I despise 2021,0,,,,,,,,False
this is pretty abysmal,0,,,,,,,,False
happy creme egg mcflurry day,0,,,,,,,,False
WHY IS JOE BUCK ANNOUNCING. GO AWAY.,0,,,,,,,,False
"But by far, my favorite part was a very drunk Rachel running over yelling ""I JUST KISSED A GIRL FOR MORE THAN THREE SECONDS!""",0,,,,,,,,False
I wonder if it's too late for me to re-enroll in University and relive it all just one last time.,0,,,,,,,,False
$4.55 now I’m a liar $VISL,0,,,,,,,,False
"No brainer guys, switch to Webull. Trade 4am-8pm. 2 free stocks when you use the link: https://t.co/YOFdGljtVE
#Stimuluscheck #ripjeffbezos #instagramreels #schoolsreopening #flyingbeast #Robinhood #RobinhoodTraders #COVID__19 #mask #SocialDistancing #DayTrading #DDTG #money https://t.co/WJh4xf8u3K",0,,,,,,,,False
@Georgeatasda will you be getting more stock of the older school trousers in? Been trying for weeks now to get age 15-16 with no luck.,0,,,,,,,,False
@Savoy_Notts Do we have to book online or can we buy tickets when we get there? The website won't accept my meerkat code.,0,,,,,,,,False
It’s so much harder to get out of bed in the morning when it’s so freezing cold and you’re all cozy 🥺,0,,,,,,,,False
"As my guilty pleasure is Twilight, I would just like to state that Midnight Sun was absolute trash. It’s basically 600+ pages about how horny Edward is for her blood and how much he hates Mike. And lots of word dump. Definitely not worth the wait..",0,,,,,,,,False
The amount of silence I’ve seen surrounding the topic of Palestine from some of my followers is concerning.,0,,,,,,,,False
#ripcharliewatts Absolute rock and roll legend #charliewatts,0,,,,,,,,False
President Biden: “We’re going to protect vaccinated workers from unvaccinated co-workers” https://t.co/D6fjWmdRW4,0,,,,,,,,False
Upstate NY hospital to stop delivering babies after September 24th https://t.co/pZRmNxQr89,0,,,,,,,,False
The views on this hike were fantastic... at least the ones without my big galoot (aka@galooteusmaximus) in them. @ Silver Lake American Fork Canyon https://t.co/eFPlVlBDqc,0,,,,,,,,False
Man I pray I never have to feel the pain or loss of losing my loves ones in a school shooting. Hug your love ones a little tighter tonight because you truly never know how long you have,0,,,,,,,,False
I’m sorry but high school was the longest 4 years of my life and I will not miss it at all,0,,,,,,,,False
I have some of the greatest friends,0,,,,,,,,False
"Since the election is tomorrow, here is a reminder that many people's social media feeds are political bubbles that reflect their own viewpoints. The world at large is not the same as the online world. Don't treat them the same way.",0,,,,,,,,False
It's hard to focus on online school when my entire house smells like smoke. Unstable wifi doesn't help (just got kicked out of my Zoom class for the 5th time in 10 mins). Also my phone won't turn on and I need to update it. But for that to happen I need...a stable wifi connection,0,,,,,,,,False
"My college will be starting its fall semester, the first semester of my senior year, online. 

The announcement came eight days before RAs would have moved in. Leases have already been signed; flights were already bought. 

And for the cherry on top, they're increasing tuition.",0,,,,,,,,False
Listening to Pull the Plug by Death at half eleven on a Thursday night on repeat is not good for making you sleepy. #Deathmetal,0,,,,,,,,False
All I’ve thought about for the last six months is wine. But expensive wine that you can only have once for your birthday and can never afford again.,0,,,,,,,,False
"My top 3 movies off the last decade in no particular order... Hereditary, It Follows and What We Do in the Shadows. Yes.",0,,,,,,,,False
i can’t wait until the weather cools down so i can read under a tree at a park and look like a mysterious intellectual,0,,,,,,,,False
I should’ve called in 🥴,0,,,,,,,,False
Out for brunch with my number 1 favourite @shaketheglitterrrr! Going all in with sourdough waffle and homemade bacon for hangover times. Nice to see head chef @paddy_chef getting to have Sunday morning off too! Lovely garden spot too @miss_amy_corbin! https://t.co/1zFFFXpIsV https://t.co/56nnUoIHXH,0,,,,,,,,False
"If you've been to Smoke &amp; Salt and enjoyed yourselves or if it's on your list to do, I'd be very grateful if you could spend a minute looking at our Crowdfunding page for our new (bigger and better) restaurant in Tooting, London. 
The minimum investment … https://t.co/UQGSNPZo9o https://t.co/C8rSmh3Axt",0,,,,,,,,False
"What a day, a massive 5* review for our tiny independant shipping container restaurant. Thanks to the friends and family who have supported us along the way, my co-pilot (and boss) @wilolu2k2 and of course @taniaballantine @timeoutlondon for the kind wor… https://t.co/1vqoUTJpUt https://t.co/SXyL07NCAH",0,,,,,,,,False
"@flyingsolo1111 @tokenstate Don't know if they've changed their minds, but in the past they have made a point of saying they have no intention of creating a token.",0,,,,,,,,False
"@profitwithant With B at over 10.4% annual return you can beat C.

I'd suggest some form of real estate investment vehicle to get roughly 10-12%. Likely to appreciate anyway, plus further savings makes this a preferable option to purely C.",0,,,,,,,,False
"@Locodoco @econoar Remember food tokens?

At some point things get so unbelievably ridiculous that the whole thing needs to come crashing down and have a long nap.",0,,,,,,,,False
Whenever I go to Starbucks I panic while ordering &amp; get a tall because it sounds like a large but then it's tiny,0,,,,,,,,False
"Love is so fucking weird.

Love made me want to die a thousand times over in the past, but now love makes me want to re-clean the toilet because I blew it up after she cleaned it.

I've never publicly said this, but my previous encounters with love were ponds, this one is a sea.",0,,,,,,,,False
Does anyone want to explain to me why Bad Blood was never made into a full-length movie?,0,,,,,,,,False
"Oh yeah, FUCK Miyamoto for what he did to Paper Mario. Eat dicks, Shigeru.",0,,,,,,,,False
"I love being at home , tidy clean house, empty washing basket teas cooked from scratch no dishes, visitors  . I don't want to work anymore",0,,,,,,,,False
Andy Dalton is so atrocious,0,,,,,,,,False
Wiggins is gonna be filthy in the next few years,0,,,,,,,,False
I absolutely hate when players do that dumb early celebration nonsense,0,,,,,,,,False
I don’t trust anyone who enjoys hunting,0,,,,,,,,False
justin bieber is and always has been so hot sue me I’ll never stop being a belieber,0,,,,,,,,False
Everybody always talks about Devon Bostick’s portrayal of Rodrick in the Diary of a Wimpy Kid movies but nobody ever talks about how Devon Bostick played two separate characters in the Saw franchise,0,,,,,,,,False
im just tryna get in n out doordashed to india rn,0,,,,,,,,False
my body is really out here sabotaging me bc i have to pee whenever im nervous so i just spend hours in the bathroom insteading of studying for finals smh,0,,,,,,,,False
i just love everyone posting wholesome pics with their pets when theyre home for break,0,,,,,,,,False
The day I’ve bought my own house &amp; had an instant boiling water tap fitted is when I’ll know I’ve made it,0,,,,,,,,False
"How is it that I’ve managed 3 months without milking a single cow, then the day before I leave I get roped into a 5am milking??",0,,,,,,,,False
Bran flakes must certifiably be the most boring cereal going,0,,,,,,,,False
wild that theres a whole industry of pop ups that are like just elaborate ig photo ops and people are paying for them???,0,,,,,,,,False
the new gossip girl is trash and im tired of pretending its not,0,,,,,,,,False
ngl the post bb walk to the train might be my fav thing abt chicago,0,,,,,,,,False
"Dora: Where do we go next?
Avery: I ALREADY TOLD YOU, THE TALL MOUNTAIN!! *groans in frustration at Dora's Alzheimer's*",0,,,,,,,,False
I love me some cupcakes! Especially Sprinkles. #CupcakeATM http://t.co/TPA7ZM8Nsf,0,,,,,,,,False
Someone stole the 13.1 magnet off my car! #asshole #really?,0,,,,,,,,False
City BBQ has the best chicken sandwich. Change my mind.,0,,,,,,,,False
Someone come play Magic with me,0,,,,,,,,False
Watch Death Parade right now,0,,,,,,,,False
MTCHEWWWWWWWW,0,,,,,,,,False
@KayAnane This is how I feel about useless boys I used to like. They’ll have you scratching your top head thinking WHY??!! hmmm,0,,,,,,,,False
Nandos I don’t believe you. Something   has happened behind closed doors!!!,0,,,,,,,,False
its that time of year where i pick another man to base half my wardrobe off of,0,,,,,,,,False
gonna become a singer just so i can do the lil song association game,0,,,,,,,,False
my worst enemy is the lil machine at the eye doctor's that shoots a puff of air into your eyes,0,,,,,,,,False
hey.................jus wonderin if u might wanna get some coffee w me sometime n defund the police together.. lmk,0,,,,,,,,False
bigger thighs means u have more room for a cat or dog to lay down on them!!!!!!,0,,,,,,,,False
growing up is praying to ur childhood dog instead of god,0,,,,,,,,False
please vote,0,,,,,,,,False
ksu is requiring everyone to be vaccinated by December and i am so happy eeeee!!,0,,,,,,,,False
text all of your loved ones today &amp; tell them how much they mean to you. you never know when you won’t have that chance again,0,,,,,,,,False
how empty of me to be so full of you,0,,,,,,,,False
"going from a toxic, abusive relationship to a healthy n loving one is so crazy. im finally happy :’))",0,,,,,,,,False
nah fuck u and all ur issues,0,,,,,,,,False
"what is the benefit of sugar besides making things taste sweet. all i hear is acne, tooth decay and insulin shots 🦧",0,,,,,,,,False
"quit a high paying job for a blind fantasy with no family, no friends, no backup plan… deserved every tear streaming down his face https://t.co/y7KxPh3hwx",0,,,,,,,,False
i miss scotty i find ugly little dogs and i think about how funny he would think it is https://t.co/JGJT4pJ6Ff,0,,,,,,,,False
im going to decorate my eribong wish me luck,0,,,,,,,,False
kyungsoo i know you don’t want to give out spoilers for the moon…but please spoil something we haven’t gotten anything please im on the edge,0,,,,,,,,False
i love kyungsoo’s pictures so much they’re all so pretty i wanna share some with him too now,0,,,,,,,,False
pcc is cheugy,0,,,,,,,,False
I knew this year would b stressful but i didn't know it would b THIS STRESSFUL i am about to BREAK and january isnt even over yet,0,,,,,,,,False
why is there a hurricane in the atlantic rn and where is she going,0,,,,,,,,False
jyp's producers need their asses ate,0,,,,,,,,False
not the first week of september already being over what the fuck,0,,,,,,,,False
former ww2 boys have a kink for polish women,0,,,,,,,,False
i wonder if the gates daughters tell people that they aren’t rich,0,,,,,,,,False
"@SeanPenn hate club, i’m president",0,,,,,,,,False
There's a girl with a heavenly voice singing for charity outside #ealingbroadway station,0,,,,,,,,False
"I’ve watched 2 films this weekend so far, both excellent. The Mauritanian - how good is Tahar Rahim! - and the Brian Wilson biopic Love and Mercy",0,,,,,,,,False
My adventure this week was going to a park and staring at a man trying to figure out if he was a statue or not. He was standing under a gazebo with all matching green on but I never saw him move but his hair looked real. Can you die standing up?,0,,,,,,,,False
2021 is for your washer and dryer just becoming one appliance,0,,,,,,,,False
Did my cashier at Trader Joes really tell me he wishes that he could drink tea at night like me but if does he has to pee multiple times during the night?,0,,,,,,,,False
"Not being able to sleep is a bitch.

#nofilterneeded #naturephotography #mothernatureneedsnofilter #brokenangel #itsokaynottobeokay @ Minnesota https://t.co/4PgrTHNksQ",0,,,,,,,,False
"https://t.co/ZOkVLoNM6Z
#king810 @KING810FLINT

""Eyes""

I have never felt like this
You and I were meant to be
Don't go away
I'll go to my grave about this
Cause you had me believing till our final days

And right now I wanna die
When you put me in the ground go deep, deep, deep",0,,,,,,,,False
"Got my coin today! Unfortunately it was chocolate but at least it was tasty! 

#goldorchocolate @millions https://t.co/6KqC3gzFN5",0,,,,,,,,False
"I'm really devastated today that I got an opportunity to do something I love and it might already have to quit. If you don't have one already, this is a sign to get your driver's license because life is unfair sometimes.",0,,,,,,,,False
Excited to present some research and listen to some studies at the #IARR2021 conference :),0,,,,,,,,False
"Excited to present some research, listen to some studies and learn some stats at the #PsyPAG2021 conference :)",0,,,,,,,,False
Loving how much #narcissism and it's intra- and interpersonal aspects are playing out in #Lokiepisode2 #Disney #Marvel,0,,,,,,,,False
Why do I talk to my dog with a speech impediment?,0,,,,,,,,False
The Golden Girls theme song gets me so hype,0,,,,,,,,False
Does your pet have a middle name and what is it?,0,,,,,,,,False
".@EmmaRaducanu will be claimed by the Brits, Canadians, Romanians and Chinese. What a future she has ahead of her. A star for life.",0,,,,,,,,False
"If the COVID variants make its way to the letter ‘I’ it’ll be called the India variant, but the Indian variant will be the Delta variant. When we get to Yankee and Zulu it’s gonna be very confusing",0,,,,,,,,False
"@lthomasnews I’ve read versions of this before. Bush wanted any excuse to go to Iraq, he wanted to finish the job his dad started in the first Gulf War",0,,,,,,,,False
@Rob7Burrow Im a football and actually cant stand rugby but i am a Rob Burrow fan,0,,,,,,,,False
@OfficialDHCL @Azhar_ullah @Moorlandscc @kirkburtoncc what do you expect when pros are playing against village green players he should be able to do that every week against players many many levels below a pro player its no different from a pro footballer playing sunday pub league,0,,,,,,,,False
I support my brilliant and intrepid coworkers organizing for better wages and working conditions here at KUOW! #SoundStoriesSoundWages @wemakekuow @sagaftra https://t.co/5NXuz4ERqq,0,,,,,,,,False
206-658-7963 https://t.co/ZSOI0MBKwS,0,,,,,,,,False
Spanish farmers block traffic with tractors to demand fair prices for producers https://t.co/2LzU6m7Yxx,0,,,,,,,,False
Best of luck to everybody taking part in the Southend Half Marathon this morning. Hopefully my shins will hold out! All hail Deep Freeze!,0,,,,,,,,False
Snowing here at Roots Hall! #COYB,0,,,,,,,,False
Woken up at 2:54am by a mini earthquake! Seems it was felt across Essex and Kent. 4.2 on the Richter scale if automated tweets are correct!,0,,,,,,,,False
I'm a little late but the Hamilton soundtrack is actually life-changing,0,,,,,,,,False
New Girl makes me so happy,0,,,,,,,,False
Idk why but I love comfortable silence,0,,,,,,,,False
Resisting homemade cheesecake at work for 3 days in a row. I should get a medal!,0,,,,,,,,False
The French anthem is a banger. Love this gorgeous orchestration! #Olympics,0,,,,,,,,False
@michellegayle1 It is simply brilliant. It reels you in subtly! So so good.,0,,,,,,,,False
I’ll miss waking up and hearing all the exciting news from overnight. I’ll miss the BBC coverage keeping me company during the day as I’m working. I’ll miss the feeling that there’s more to come the following day…,0,,,,,,,,False
Calling all user researchers: who fancies beta testing our new thing? It’s good. https://t.co/Ww4iHVkdZ2,0,,,,,,,,False
All humans should read today’s thread by my friend. https://t.co/UWacRg29gE,0,,,,,,,,False
Today's pre-lunch starter: jelly beans 🥰,0,,,,,,,,False
Everyone seems to be younger than me these days and it needs to stop,0,,,,,,,,False
What is it about standing in the shower that makes it so easy to make important life decisions 🧐,0,,,,,,,,False
Football’s back. NFL’s back. James Wan’s back with a horror. This weekend is set up for absolute glory,0,,,,,,,,False
Every year I watch Soccer Aid and I always forget that Mark Wright is an actually good footballer,0,,,,,,,,False
"The best possible Saturday night is going out for dinner and drinks, having a couple too many, and being home for Match of the Day, happy weekend everyone",0,,,,,,,,False
"Every time I get a symptom I strongly associate with pregnancy I also get my brain going through all the shit that happened around that to deal with as well as said symptom.

Birth trauma, leaving us to deal with 100% tongue tied baby untreated, the general no support of lockdown",0,,,,,,,,False
"Walking round the bedroom.trying to figure out where the weird smell is coming from

It's the new moisturiser I just put on my arms. It's me. I am the source",0,,,,,,,,False
"if Covid didn’t happen, I’d have free travel round the country now smh",0,,,,,,,,False
candy darling hits differently sometimes,0,,,,,,,,False
twitter should change it so you can only read quotes but not see how many (like “quotes” instead of “11 quotes”),0,,,,,,,,False
imagine if he sends a good morning message when he wakes up,0,,,,,,,,False
IM GETTING MY NAILS DONE TODAY!!!!!,0,,,,,,,,False
Why do Americans use paper plates for every meal when they’re in their own homes. I desperately need to know the answer,0,,,,,,,,False
I got a copywriting internship 🥺,0,,,,,,,,False
@RachaelSmarty Honestly cannot wait to give this a go! X,0,,,,,,,,False
I got an hour’s detention cause somebody set my hair on fire and I stood up to pat it out x https://t.co/5oEjQZ7R0j,0,,,,,,,,False
@CarlJamesFowler All time favourite.,0,,,,,,,,False
#bbccricket @bbctms how often do two batters reach their century in the same over? #AskingForAFriend,0,,,,,,,,False
"I disturbed a small #wildlife meeting this morning on my short cycle ride: a squirrel, 4 green woodpeckers and a rabbit all hopped, scampered or flew off in different directions as I came past. Like a scene from Snow White or Bambi. 
Felt #blessed to be out (still #shielding).",0,,,,,,,,False
Life goal is to meet the Australian swimming coach x,0,,,,,,,,False
After far too long I’m finally going to the theatre and I CANT BLOODY WAIT,0,,,,,,,,False
The love island producers are RINSING the Sour Album.,0,,,,,,,,False
Hacksaw ridge has got to be one of the best films out there,0,,,,,,,,False
Desperately need to go on a road trip around America,0,,,,,,,,False
Can’t wait to watch Phillip schofield opening his gin advent calendar every morning again,0,,,,,,,,False
"@ProfessorShine @cmclymer Not really. If she had competed while knowing she wasn't performing at her best, she could have dragged down the whole team. By stepping down, she did what was best for the team and allowed another to step up. They won a silver Olympic medal, that's pretty damn impressive.",0,,,,,,,,False
"@ZacMitchell997 @LogoUzi @cmclymer Not sure what kind of work you do, but most companies do offer PTO as part of an employment package",0,,,,,,,,False
@McquaideNancy @BostonGlobe @GlobeOpinion Accountability includes appropriate consequences,0,,,,,,,,False
If someone's not willing to fight for you then they don't deserve to be kept around #moveon,0,,,,,,,,False
"I forgive, but never forget
I don't hold grudges, I just move on
I suggest that you do the same.",0,,,,,,,,False
Second hand embarrassment for anyone that actually queued to get into a nightclub last night🧐,0,,,,,,,,False
"Why do people keep posting TikToks with their HEADPHONE WIRES ALL KNOTTED????? I CAN NOT COPE WITH THIS, why wouldn’t you sort out that wirey mess pls🥺🥺",0,,,,,,,,False
i fucking love rob beckett,0,,,,,,,,False
im gonna keep believing that andrew and tobey arent in nwh so if it doesnt happen i wont be disappointed but if it does i will scream and cry and mostly scream,0,,,,,,,,False
chris evans will simple just blink and i will scream THAT WAS EVERYTHING KING UR SO CUTE,0,,,,,,,,False
"If I said something like, ""I drank hot chocolate and ice water in tandem."" Would it be correct? Meaning I drank first one, then the other.",0,,,,,,,,False
"I just cleaned up my following list. If you feel I've unfollowed you in error, let me know. Friends and family whose Tweep names I didn't recognize, fellow writers with whom I've interacted once or twice or more, tweeple who just can't live without me. Y'all lemme hear from you.",0,,,,,,,,False
"Hey you! Yeah, YOU.

You're cooler than the other side of the pillow.",0,,,,,,,,False
The Wanted Making a comeback has officially made this the best day ever,0,,,,,,,,False
"Just because its 27 degrees outside doesn't mean I won't pretend its 7 degrees so I can wrap up in blankets, drink autumn coffee, put candles on and think about all things spooky",0,,,,,,,,False
This Country is absolute crackers i love it so much,0,,,,,,,,False
i’m jealous of people that look good in their passport photos,0,,,,,,,,False
You've reached full-blown adulthood when stacking coupons on top of CashApp boosts feels like an untouchable power move,0,,,,,,,,False
Sometimes I'll wake up earlier than usual so that I can have even more time to lay there doing nothing until I'm late for work.,0,,,,,,,,False
Learned that a Pokemon card I own has been selling for a high price lately so this is a great time to have no idea where my cards are.,0,,,,,,,,False
Tell u what it’s sooo nice to see things getting back to normal 🥺🥺,0,,,,,,,,False
"First night out to the pubs and my appearance has already been picked on and I’m crying, fairs to say I’m gutted x",0,,,,,,,,False
"I’ve actually given myself an angry headache reading all this shit today, I’m so upset at how we’ve allowed Meghan (and others) to be treated. Piers Morgan is an arsehole, I feel ashamed to be British and I want to see change.",0,,,,,,,,False
"@Mr_M_Dent This unlocked a series of deeply-buried childhood memories... yep, you can definitely tell whose jumper is whose by smell.",0,,,,,,,,False
"@alexisnotonffir Look, I just feel like ""Fire brigade called to cut child out of decorative marble cemetery swing"" is a legacy I'd be happy to leave on this earth",0,,,,,,,,False
